"transcript_id","length","expression","half_life","type"
"NM_001943",3516,36.45,19.448275862069,"coding"
"NM_003634",2233,13.95,19.448275862069,"coding"
"NM_020470",1078,71.79,19.448275862069,"coding"
"NM_016004",1675,7.43,19.5,"coding"
"NM_000709",1781,6.99,19.5,"coding"
"NM_033116",3244,2.2,19.5,"coding"
"NM_005548",1997,134.07,19.5,"coding"
"NM_004548",736,60.97,19.5,"coding"
"NM_032901",643,15.3,19.5555555555556,"coding"
"NM_002804",1583,63.65,19.5555555555556,"coding"
"NM_213674",1327,102.41,19.5789473684211,"coding"
"NM_006442",988,25.68,19.6363636363636,"coding"
"NM_016630",1815,50.62,19.6666666666667,"coding"
"NM_173701",2884,52.67,19.68,"coding"
"NM_002730",2689,26.05,19.7142857142857,"coding"
"NM_005003",804,51.85,19.7142857142857,"coding"
"NM_001031718",1336,3.96,19.7142857142857,"coding"
"NM_001040457",1878,28.57,19.741935483871,"coding"
"NM_001449",2398,17.54,19.7647058823529,"coding"
"NM_005505",2566,67.13,19.8,"coding"
"NM_018269",1628,19.56,19.8260869565217,"coding"
"NM_003849",1470,45.04,19.8461538461538,"coding"
"NM_017815",1618,7.81,19.875,"coding"
"NM_001207",1262,103.39,19.9024390243902,"coding"
"NM_080413",2769,5.81,20,"coding"
"NM_006404",1483,47.12,20,"coding"
"NM_001436",1135,184.78,20,"coding"
"NM_002812",1525,84.36,20,"coding"
"NM_015051",4862,5.43,20,"coding"
"NM_005348",3512,291.09,20,"coding"
"NM_016039",1105,99.74,20,"coding"
"NM_001040141",3218,38.48,20,"coding"
"NM_016050",934,77.19,20,"coding"
"NM_015187",4400,8.77,20,"coding"
"NM_002794",850,167.48,20.093023255814,"coding"
"NM_000422",1512,50.87,20.1,"coding"
"NM_004446",5021,30.98,20.1176470588235,"coding"
"NM_005391",1599,3.49,20.1176470588235,"coding"
"NM_006761",1810,281.13,20.1290322580645,"coding"
"NM_001312",1236,2.1,20.1428571428571,"coding"
"NM_174912",1980,1.7,20.16,"coding"
"NM_001461",2326,4.76,20.1818181818182,"coding"
"NM_006384",905,74.65,20.1818181818182,"coding"
"NM_003093",733,100.85,20.1951219512195,"coding"
"NM_016497",676,72.66,20.2105263157895,"coding"
"NM_003491",916,35.92,20.2105263157895,"coding"
"NM_024089",2082,17.29,20.25,"coding"
"NM_001618",3859,96.64,20.2758620689655,"coding"
"NM_001283",958,80.59,20.2758620689655,"coding"
"NM_138689",1038,114.65,20.3076923076923,"coding"
"NM_001039140",1376,23.56,20.3478260869565,"coding"
"NM_014886",1105,18.33,20.3636363636364,"coding"
"NM_002273",1788,61.75,20.3720930232558,"coding"
"NM_006208",3493,5.99,20.4,"coding"
"NM_198969",1754,57.33,20.4444444444444,"coding"
"NM_153707",1898,1.98,20.4705882352941,"coding"
"NM_012201",3779,25.56,20.4705882352941,"coding"
"NM_003178",3899,1.28,20.4827586206897,"coding"
"NM_213609",1937,2.33,20.5423728813559,"coding"
"NM_013236",2963,7.52,20.5714285714286,"coding"
"NM_006708",1993,55.83,20.5714285714286,"coding"
"NM_001004345",1825,1.26,20.625,"coding"
"NM_020202",1019,17.98,20.6666666666667,"coding"
"NM_003952",1782,22.04,20.6666666666667,"coding"
"NM_001150",3494,2.23,20.6896551724138,"coding"
"NM_002436",2001,1.1,20.695652173913,"coding"
"NM_004261",1851,46.09,20.7272727272727,"coding"
"NM_032306",1110,5.29,20.7272727272727,"coding"
"NM_021974",546,53.9,20.7272727272727,"coding"
"NM_004214",1450,68.29,20.7272727272727,"coding"
"NM_001025248",2146,8.04,20.7272727272727,"coding"
"NM_001007553",4115,127.52,20.7692307692308,"coding"
"NM_004935",1143,10.71,20.8,"coding"
"NM_001415",3486,60.66,20.8235294117647,"coding"
"NM_177974",4011,6.49,20.8235294117647,"coding"
"NM_004299",2404,10.15,20.8695652173913,"coding"
"NM_004939",2706,30.06,21,"coding"
"NM_033504",1063,5.25,21,"coding"
"NM_024525",3253,1.57,21,"coding"
"NM_003001",2858,14.62,21,"coding"
"NM_007326",2000,40.39,21,"coding"
"NM_032131",3277,1.67,21,"coding"
"NM_014051",1015,17.58,21,"coding"
"NM_002788",949,36.3,21,"coding"
"NM_001040056",2005,10.58,21,"coding"
"NM_006730",3147,7.78,21,"coding"
"NM_002018",4176,34.73,21,"coding"
"NM_005271",3051,33.65,21.0810810810811,"coding"
"NM_001357",4308,90.04,21.12,"coding"
"NM_004450",815,89.87,21.1304347826087,"coding"
"NM_003928",1209,9.57,21.1428571428571,"coding"
"NM_024656",3593,148.39,21.1764705882353,"coding"
"NM_016404",612,190.98,21.1764705882353,"coding"
"NM_002291",5831,34.67,21.2,"coding"
"NM_017510",1402,160.95,21.2307692307692,"coding"
"NM_020462",3969,84.84,21.2307692307692,"coding"
"NM_144580",1603,36.18,21.2307692307692,"coding"
"NM_033546",878,74.3,21.2307692307692,"coding"
"NM_002824",1150,130.67,21.2307692307692,"coding"
"NM_002162",1824,3.01,21.2903225806452,"coding"
"NM_024040",1146,17.76,21.3333333333333,"coding"
"NM_181864",1814,17.07,21.3333333333333,"coding"
"NM_183356",2348,6.45,21.4285714285714,"coding"
"NM_030673",1468,65.48,21.4736842105263,"coding"
"NM_001101",1793,1093.32,21.4736842105263,"coding"
"NM_003739",1224,15.37,21.4883720930233,"coding"
"NM_199337",881,27.82,21.5172413793103,"coding"
"NM_001005749",2571,22.78,21.5294117647059,"coding"
"NM_021129",1316,42.97,21.6,"coding"
"NM_002568",2869,84.57,21.6,"coding"
"NM_147148",1436,15.32,21.6,"coding"
"NM_006233",885,9.48,21.6,"coding"
"NM_004721",3568,9.17,21.6,"coding"
"NM_000026",1692,36.56,21.6,"coding"
"NM_001212",1163,218.09,21.6,"coding"
"NM_001127",4175,14.93,21.7142857142857,"coding"
"NM_007125",6538,2.49,21.75,"coding"
"NM_178862",2481,47.73,21.7777777777778,"coding"
"NM_018441",1863,1.7,21.8181818181818,"coding"
"NM_020158",1006,18.6,21.8181818181818,"coding"
"NM_005852",6831,37.64,21.8181818181818,"coding"
"NM_001029858",4860,1.8,21.9130434782609,"coding"
"NM_000046",6089,4.91,22,"coding"
"NM_012293",6821,44.36,22,"coding"
"NM_004911",2930,64.03,22,"coding"
"NM_015917",1017,26.38,22,"coding"
"NM_006156",605,67.15,22,"coding"
"NM_001418",3911,346.64,22.0540540540541,"coding"
"NM_181354",4411,11.66,22.1052631578947,"coding"
"NM_002525",3851,40.67,22.1052631578947,"coding"
"NM_001687",1005,47.82,22.1052631578947,"coding"
"NM_024740",2094,9.03,22.1052631578947,"coding"
"NM_032802",2010,7.1,22.1052631578947,"coding"
"NM_006694",1590,57.84,22.125,"coding"
"NM_016292",2225,133,22.1538461538462,"coding"
"NM_003798",2446,13.13,22.1818181818182,"coding"
"NM_001679",1853,59.16,22.2,"coding"
"NM_006097",1212,18.07,22.2857142857143,"coding"
"NM_000118",3142,21.56,22.2857142857143,"coding"
"NM_001769",1246,44.69,22.2857142857143,"coding"
"NM_005787",1537,73.27,22.3448275862069,"coding"
"NM_006827",4163,32.85,22.4,"coding"
"NM_012084",2348,6.69,22.4444444444444,"coding"
"NM_032747",581,28.57,22.5,"coding"
"NM_023934",2981,9.25,22.5,"coding"
"NM_001005386",3878,36.18,22.56,"coding"
"NM_001483",1975,17.83,22.56,"coding"
"NM_001040458",5584,6.15,22.6666666666667,"coding"
"NM_004542",360,32.16,22.6666666666667,"coding"
"NM_002012",1095,1.49,22.6666666666667,"coding"
"NM_005834",960,26.93,22.7586206896552,"coding"
"NM_014045",3252,12.7,23.1111111111111,"coding"
"NM_003380",1847,240.69,23.1724137931034,"coding"
"NM_002791",1035,74.03,23.2,"coding"
"NM_000968",1449,194.96,23.2,"coding"
"NM_003000",1161,90.53,23.2727272727273,"coding"
"NM_000660",2346,21.84,23.2727272727273,"coding"
"NM_003366",1674,90.69,23.3513513513514,"coding"
"NM_001469",2156,107.12,23.4,"coding"
"NM_001155",2915,38.6,24,"coding"
"NM_007097",1184,16.38,24,"coding"
"NM_213647",3084,16.08,24,"coding"
"NM_023019",4992,39.32,24,"coding"
"NM_016046",1150,13.33,24,"coding"
"NM_003091",1153,134.77,24,"coding"
"NM_000858",1098,53.08,24,"coding"
"NM_021913",5014,13.87,24,"coding"
"NM_145764",987,28.06,24,"coding"
"NM_006230",1584,112.05,24,"coding"
"NM_016029",1282,4.96,24,"coding"
"NM_018955",971,172.76,24,"coding"
"NR_002985",137,2.77,2,"noncoding"
"NR_000016",68,4.11,2,"noncoding"
"NR_000014",62,4.51,2,"noncoding"
"NR_003692",104,1.82,2,"noncoding"
"NR_002986",136,3.52,2,"noncoding"
"NR_003140",76,6.31,2,"noncoding"
"NR_002969",132,2.12,2,"noncoding"
"NR_000007",65,1.38,2,"noncoding"
"NR_026737",554,2.43,2,"noncoding"
"NR_000010",72,7.91,2,"noncoding"
"NR_002751",70,4,2,"noncoding"
"NR_002990",132,5.83,2,"noncoding"
"NR_003338",94,2.02,2,"noncoding"
"NR_003337",94,4.04,2,"noncoding"
"NR_002441",70,2.71,2,"noncoding"
"NR_002737",75,3.73,2,"noncoding"
"NR_003079",94,2.02,2,"noncoding"
"NR_003076",67,2.83,2,"noncoding"
"NR_002589",70,1.28,2,"noncoding"
"NR_002587",70,15.14,2,"noncoding"
"NR_002583",80,1.12,2,"noncoding"
"NR_002749",84,1.07,2,"noncoding"
"NR_002746",77,13.76,2,"noncoding"
"NR_002748",71,1.26,2,"noncoding"
"NR_004384",123,2.27,2,"noncoding"
"NR_002598",76,1.18,2,"noncoding"
"NR_003316",97,1.95,2,"noncoding"
"NR_003044",71,3.94,2,"noncoding"
"NR_003037",97,1.95,2,"noncoding"
"NR_002434",73,25.06,2,"noncoding"
"NR_002435",76,3.68,2,"noncoding"
"NR_002437",63,1.42,2,"noncoding"
"NR_002743",75,1.2,2,"noncoding"
"NR_002965",140,2.71,2,"noncoding"
"NR_003066",75,1.2,2,"noncoding"
"NR_003072",92,3.04,2,"noncoding"
"NR_003073",86,1.04,2,"noncoding"
"NR_003229",70,1.28,2,"noncoding"
"NR_004398",75,1.2,2,"noncoding"
"NR_004397",80,4.75,2,"noncoding"
"NR_004395",74,2.56,2,"noncoding"
"NR_004378",137,5.62,2,"noncoding"
"NR_003944",54,8.88,2,"noncoding"
"NR_003941",60,8,2,"noncoding"
"NR_003360",85,1.05,2,"noncoding"
"NR_002574",72,1.25,2,"noncoding"
"NR_002562",75,3.73,2,"noncoding"
"NR_003054",73,5.2,2,"noncoding"
"NR_003031",84,2.26,2,"noncoding"
"NR_003036",71,1.26,2,"noncoding"
"NR_003328",94,2.02,2,"noncoding"
"NR_003011",127,2.2,2,"noncoding"
"NR_003686",96,2.91,2,"noncoding"
"NR_003684",96,1.97,2,"noncoding"
"NR_002750",61,25.24,2,"noncoding"
"NR_027240",4162,1.11,2,"noncoding"
"NR_027346",459,1.24,2,"noncoding"
"NR_002763",2306,2.09,2.02524198329291,"noncoding"
"NR_027251",1698,1.3,2.05138139757916,"noncoding"
"NR_027435",2502,4.82,2.05554471385732,"noncoding"
"NR_024045",1891,1.32,2.11476618893363,"noncoding"
"NR_027653",4525,10.77,2.11916969504172,"noncoding"
"NR_000026",55,63.09,2.12339920624707,"noncoding"
"NR_026807",2933,3.51,2.12623722129304,"noncoding"
"NR_026685",4287,1.98,2.13331409259238,"noncoding"
"NR_027259",709,6.12,2.1339746705237,"noncoding"
"NR_024126",905,3.51,2.13465826277751,"noncoding"
"NR_026686",4361,1.88,2.14090485825431,"noncoding"
"NR_003940",71,13.52,2.14462220912303,"noncoding"
"NR_026675",2304,1.25,2.14529591099648,"noncoding"
"NR_027442",583,3.46,2.14536521129567,"noncoding"
"NR_024043",1613,1.79,2.1485155468037,"noncoding"
"NR_024333",2032,1.37,2.15355330402989,"noncoding"
"NR_028077",4367,8.72,2.15446383164954,"noncoding"
"NR_002739",71,12.11,2.16283190670124,"noncoding"
"NR_002571",65,13.23,2.16289180258164,"noncoding"
"NR_001285",88,9.77,2.16291301521741,"noncoding"
"NR_003939",81,10.61,2.16332161472849,"noncoding"
"NR_027238",613,2.82,2.17041398655374,"noncoding"
"NR_026938",4585,1.24,2.17102826906457,"noncoding"
"NR_024125",1828,1.79,2.17400556991149,"noncoding"
"NR_024124",1552,2.11,2.18181608229227,"noncoding"
"NR_002315",1059,7.64,2.18432856827316,"noncoding"
"NR_000006",95,8.1,2.18440388591788,"noncoding"
"NR_027397",2587,7.68,2.18936035033758,"noncoding"
"NR_003698",852,2.59,2.19905428701923,"noncoding"
"NR_026736",701,2.05,2.20294617526147,"noncoding"
"NR_026919",2206,3.01,2.20515074131588,"noncoding"
"NR_002744",71,20.28,2.20928529531983,"noncoding"
"NR_002824",6075,1.03,2.20955162629565,"noncoding"
"NR_002564",75,95.2,2.21182364218821,"noncoding"
"NR_024165",2563,4.36,2.21505208530716,"noncoding"
"NR_002742",64,10.46,2.21514316965108,"noncoding"
"NR_024164",2574,4.27,2.22008358698979,"noncoding"
"NR_026746",2496,5.14,2.22558134878062,"noncoding"
"NR_024322",1997,9.66,2.23842719051604,"noncoding"
"NR_027253",3316,6.13,2.24039060486102,"noncoding"
"NR_027054",2166,43.13,2.24242934002334,"noncoding"
"NR_003319",98,12.75,2.24543527259782,"noncoding"
"NR_002821",494,8.58,2.25117222753208,"noncoding"
"NR_027856",3333,15.57,2.25355006513653,"noncoding"
"NR_027855",1842,28.18,2.25363185181981,"noncoding"
"NR_027052",1301,1.32,2.25599061339518,"noncoding"
"NR_002439",62,9.19,2.25756274327896,"noncoding"
"NR_024266",4024,8.27,2.2598074701299,"noncoding"
"NR_002832",2364,8.48,2.26234499031019,"noncoding"
"NR_003545",1614,1.79,2.26352037761229,"noncoding"
"NR_023918",1103,3.67,2.26529944260564,"noncoding"
"NR_023919",1039,3.89,2.26548672386737,"noncoding"
"NR_000008",125,37.04,2.26795759631025,"noncoding"
"NR_015407",1540,4.38,2.27384485481223,"noncoding"
"NR_026850",2341,5.8,2.27599405924492,"noncoding"
"NR_024607",786,4.91,2.27796216802027,"noncoding"
"NR_003695",103,15.92,2.27977068358004,"noncoding"
"NR_026592",1960,1.96,2.28033487540846,"noncoding"
"NR_002447",75,51.46,2.28084867479318,"noncoding"
"NR_003936",2985,2,2.28241002949817,"noncoding"
"NR_027007",1907,7.43,2.286595537021,"noncoding"
"NR_024153",2037,24.25,2.28960234449785,"noncoding"
"NR_026950",2371,1.54,2.29059005927481,"noncoding"
"NR_004431",1725,2.45,2.29249341878898,"noncoding"
"NR_024145",1657,2.55,2.29276736454702,"noncoding"
"NR_024562",1124,1.88,2.29401770880482,"noncoding"
"NR_024144",1470,2.88,2.29591816100715,"noncoding"
"NR_003659",2590,2.42,2.29665720240837,"noncoding"
"NR_024146",1499,2.82,2.29705994440582,"noncoding"
"NR_027790",3475,30.46,2.29882145023026,"noncoding"
"NR_027129",1139,1.35,2.29949954872615,"noncoding"
"NR_026569",3362,2.92,2.30304283800395,"noncoding"
"NR_024181",988,4.2,2.3036062692382,"noncoding"
"NR_024402",2447,1.41,2.30931000697509,"noncoding"
"NR_027791",3278,29.76,2.31101207573914,"noncoding"
"NR_003047",76,6.31,2.31267186281998,"noncoding"
"NR_002563",72,28.05,2.31308322277714,"noncoding"
"NR_003938",43,11.16,2.31315668707578,"noncoding"
"NR_024133",1125,3.51,2.31829188504286,"noncoding"
"NR_015378",1848,1.61,2.31891140047418,"noncoding"
"NR_024135",835,4.73,2.31932533726023,"noncoding"
"NR_024136",638,6.19,2.31970228899996,"noncoding"
"NR_026899",2879,1.37,2.31978493685844,"noncoding"
"NR_024137",1371,2.88,2.32000701037446,"noncoding"
"NR_024138",910,4.34,2.32031552775435,"noncoding"
"NR_003094",3444,4.62,2.32056036031117,"noncoding"
"NR_003093",3373,4.71,2.32089884429577,"noncoding"
"NR_003095",3185,4.99,2.32109288993889,"noncoding"
"NR_003092",3311,4.8,2.32122472860238,"noncoding"
"NR_024132",1374,2.87,2.32130114385099,"noncoding"
"NR_024114",2047,1.41,2.3216914275485,"noncoding"
"NR_024134",913,4.32,2.32203725126194,"noncoding"
"NR_027996",817,1.17,2.32328839749919,"noncoding"
"NR_024373",557,25.45,2.32688266497633,"noncoding"
"NR_027998",898,1.06,2.32911330067378,"noncoding"
"NR_002591",63,15.23,2.33206029815218,"noncoding"
"NR_003042",78,12.3,2.33215199767528,"noncoding"
"NR_027033",4733,22,2.33445800469937,"noncoding"
"NR_027788",3583,10.47,2.33727483133683,"noncoding"
"NR_027789",2143,17.51,2.33829502296177,"noncoding"
"NR_028041",3643,1.53,2.33840800100609,"noncoding"
"NR_027469",1195,1.12,2.34017571123677,"noncoding"
"NR_003504",1158,1.16,2.34182391459631,"noncoding"
"NR_003265",2319,3.82,2.34359839664778,"noncoding"
"NR_024415",3465,8.04,2.34581324326922,"noncoding"
"NR_024433",2534,2.73,2.3471364597614,"noncoding"
"NR_024586",3615,1.49,2.34907842955879,"noncoding"
"NR_015431",2964,18.36,2.35010349838181,"noncoding"
"NR_024430",3082,9.08,2.3506732132154,"noncoding"
"NR_002560",68,46.76,2.35138366115181,"noncoding"
"NR_015447",2261,4.05,2.35167174323359,"noncoding"
"NR_024168",5787,2.81,2.35471373155604,"noncoding"
"NR_024169",5500,2.96,2.35795238314857,"noncoding"
"NR_026902",1291,1.71,2.35941975144438,"noncoding"
"NR_026937",1083,12.03,2.36031887070502,"noncoding"
"NR_024034",1789,4.25,2.36191657365609,"noncoding"
"NR_003500",1405,5.08,2.36360048325707,"noncoding"
"NR_015381",751,1.14,2.36473182225641,"noncoding"
"NR_002561",70,37.14,2.37475995181326,"noncoding"
"NR_000013",67,12.83,2.3777626641397,"noncoding"
"NR_024271",2265,4.17,2.37895038148942,"noncoding"
"NR_003529",3857,12.41,2.3796129025153,"noncoding"
"NR_002565",67,31.64,2.38015773723994,"noncoding"
"NR_026661",1178,15.48,2.38653670410018,"noncoding"
"NR_026662",1120,16.28,2.38665445245972,"noncoding"
"NR_028302",1149,2.17,2.38679621365432,"noncoding"
"NR_026860",1832,448.67,2.38902836763162,"noncoding"
"NR_024455",1965,1.47,2.39209970425906,"noncoding"
"NR_024349",2525,3.28,2.39461413580054,"noncoding"
"NR_003942",81,55.92,2.40028743173163,"noncoding"
"NR_027036",1625,1.48,2.40155747419163,"noncoding"
"NR_027409",6526,1.67,2.40292592939,"noncoding"
"NR_024432",520,3.88,2.40339027259745,"noncoding"
"NR_026751",2445,4.33,2.40513799393377,"noncoding"
"NR_027361",3517,1.7,2.40544509599063,"noncoding"
"NR_024104",1359,6.24,2.40693792115059,"noncoding"
"NR_024421",2478,2.25,2.41186551391587,"noncoding"
"NR_003361",93,4.08,2.4119274149243,"noncoding"
"NR_003065",78,4.87,2.41302424032807,"noncoding"
"NR_002436",133,2.85,2.4136390993745,"noncoding"
"NR_026975",2951,14.32,2.41650096597711,"noncoding"
"NR_002809",1521,7.29,2.41665579532043,"noncoding"
"NR_027490",3098,12.83,2.41714589367755,"noncoding"
"NR_027489",3108,12.79,2.41723516655669,"noncoding"
"NR_026856",1591,1.69,2.4195611412245,"noncoding"
"NR_002894",802,5.88,2.42096229676019,"noncoding"
"NR_003367",1918,234.6,2.42275495607028,"noncoding"
"NR_002785",1158,27.5,2.42355450725535,"noncoding"
"NR_002967",130,8.84,2.42521406112198,"noncoding"
"NR_027182",1335,1.15,2.42585474904752,"noncoding"
"NR_024391",2147,15.32,2.42588737818914,"noncoding"
"NR_026861",1123,829.91,2.42665187600994,"noncoding"
"NR_026806",1630,2.84,2.42885061568537,"noncoding"
"NR_002908",80,9.62,2.43120120961859,"noncoding"
"NR_002738",72,21.38,2.4318470516839,"noncoding"
"NR_024094",3572,7.77,2.43215427013665,"noncoding"
"NR_024095",3513,7.91,2.43259309764577,"noncoding"
"NR_024204",828,14.21,2.44070785449712,"noncoding"
"NR_027649",1009,4.11,2.4409071443794,"noncoding"
"NR_002593",615,8.61,2.44131838369707,"noncoding"
"NR_024205",664,17.72,2.44145067832256,"noncoding"
"NR_024206",518,22.72,2.44159917060986,"noncoding"
"NR_002594",2552,2.94,2.4438970727605,"noncoding"
"NR_002834",2472,1.79,2.44471034407127,"noncoding"
"NR_027660",2586,1.86,2.4451780412995,"noncoding"
"NR_002796",1324,1.96,2.44720899028455,"noncoding"
"NR_024386",2922,1.78,2.4477680625401,"noncoding"
"NR_024429",2254,3.63,2.44794923851187,"noncoding"
"NR_028093",1968,4.16,2.44845327451946,"noncoding"
"NR_024431",2450,3.34,2.4488186042028,"noncoding"
"NR_027661",2377,2.02,2.45026652562184,"noncoding"
"NR_015429",2158,3.79,2.45054744469019,"noncoding"
"NR_027450",3106,2.26,2.45223793493066,"noncoding"
"NR_026876",5360,1.72,2.45556701548355,"noncoding"
"NR_028092",2041,3.96,2.45648979060096,"noncoding"
"NR_002329",1589,2.3,2.45964348650506,"noncoding"
"NR_027427",1158,11.07,2.46024711946041,"noncoding"
"NR_024019",4632,9.12,2.46028225897966,"noncoding"
"NR_028034",2445,2.68,2.46034677160991,"noncoding"
"NR_028035",2508,2.61,2.46043131044953,"noncoding"
"NR_028036",2646,2.47,2.46061478309028,"noncoding"
"NR_028033",2583,2.53,2.46276192316703,"noncoding"
"NR_003139",134,7.91,2.46968929734336,"noncoding"
"NR_002830",1715,3.14,2.47159385045962,"noncoding"
"NR_003264",2590,3.72,2.47698669773765,"noncoding"
"NR_027795",2483,2.56,2.4793384820368,"noncoding"
"NR_002166",755,2.29,2.47947506072445,"noncoding"
"NR_027350",5018,3.67,2.47959416063817,"noncoding"
"NR_002559",65,87.53,2.47967081894774,"noncoding"
"NR_027349",927,19.88,2.48116471383823,"noncoding"
"NR_024035",2175,2.39,2.48813700719318,"noncoding"
"NR_003099",4414,1.09,2.49115848027953,"noncoding"
"NR_002795",1628,4.26,2.49128904126227,"noncoding"
"NR_024330",2017,5.16,2.49421608251135,"noncoding"
"NR_003290",1539,4.19,2.50155503884455,"noncoding"
"NR_002451",1895,12.27,2.50194747400615,"noncoding"
"NR_027954",2556,1.2,2.50248747129522,"noncoding"
"NR_023927",1890,7.19,2.50620351345387,"noncoding"
"NR_023928",2185,6.22,2.50648250724912,"noncoding"
"NR_023926",2185,6.22,2.50648250724912,"noncoding"
"NR_023925",2231,6.09,2.5065959204232,"noncoding"
"NR_026752",1765,9.4,2.50719645707487,"noncoding"
"NR_000019",66,30.6,2.50950413333123,"noncoding"
"NR_002612",2768,13.17,2.51169502501691,"noncoding"
"NR_027873",4028,8.67,2.51353134906323,"noncoding"
"NR_026559",1699,1.93,2.51834753428669,"noncoding"
"NR_003084",1641,41.99,2.52073744971653,"noncoding"
"NR_002188",2036,16.82,2.52127716991862,"noncoding"
"NR_027383",3287,19.43,2.52142411617031,"noncoding"
"NR_015441",2714,3.3,2.52273235862738,"noncoding"
"NR_003716",2337,5.65,2.52356620821314,"noncoding"
"NR_024018",2681,1.33,2.53340064962247,"noncoding"
"NR_027034",1651,3.33,2.53552580833151,"noncoding"
"NR_027500",1619,1.78,2.53870826114444,"noncoding"
"NR_015395",809,21.59,2.53919982763851,"noncoding"
"NR_003610",4298,2.08,2.54097756737225,"noncoding"
"NR_026588",1177,15.74,2.54689911444872,"noncoding"
"NR_026911",566,18.58,2.54844128806286,"noncoding"
"NR_024374",3514,2.44,2.55162653728332,"noncoding"
"NR_026568",2111,5.12,2.55176230310874,"noncoding"
"NR_027399",5309,2.92,2.55210271097734,"noncoding"
"NR_024606",2449,1.02,2.5545260112526,"noncoding"
"NR_024612",483,184.84,2.55540763629561,"noncoding"
"NR_027650",991,4.76,2.55601485238222,"noncoding"
"NR_028059",1518,3.3,2.56098115064182,"noncoding"
"NR_024252",2116,2.05,2.56145475909124,"noncoding"
"NR_027381",2143,21.03,2.56263469943136,"noncoding"
"NR_027382",2425,18.58,2.56332388118888,"noncoding"
"NR_028024",6509,23.17,2.56897453736277,"noncoding"
"NR_028025",6296,23.96,2.5690933791009,"noncoding"
"NR_028026",4618,32.66,2.56913896942311,"noncoding"
"NR_028027",4505,33.48,2.5692069782279,"noncoding"
"NR_027275",845,3.64,2.57018794603962,"noncoding"
"NR_027437",1388,23.36,2.57223352056433,"noncoding"
"NR_027438",1385,23.41,2.57250222746697,"noncoding"
"NR_024434",906,48.57,2.58596921410219,"noncoding"
"NR_024448",3442,8.57,2.59056512273138,"noncoding"
"NR_024407",2788,6.23,2.59377377281608,"noncoding"
"NR_024222",2405,23.71,2.59426771293631,"noncoding"
"NR_027654",3018,32.71,2.59455228830182,"noncoding"
"NR_028049",4574,5.42,2.59568900880591,"noncoding"
"NR_028102",2345,9.3,2.5963246105052,"noncoding"
"NR_003605",695,145.95,2.59715444199401,"noncoding"
"NR_028051",2581,9.6,2.59728377200734,"noncoding"
"NR_027398",1753,18.22,2.59801485570563,"noncoding"
"NR_028050",2766,8.96,2.59875551120924,"noncoding"
"NR_003606",548,184.58,2.59942982452991,"noncoding"
"NR_003604",564,179,2.60097806195872,"noncoding"
"NR_002966",129,2.17,2.60105348911439,"noncoding"
"NR_002578",651,95.46,2.60190985441774,"noncoding"
"NR_024123",2556,4.53,2.60230905950973,"noncoding"
"NR_015346",7233,3.77,2.60237361938314,"noncoding"
"NR_003687",93,3.01,2.60247078691018,"noncoding"
"NR_024122",2669,4.33,2.60286002280128,"noncoding"
"NR_027473",6941,39.18,2.60484974068775,"noncoding"
"NR_002957",133,2.1,2.60613929795497,"noncoding"
"NR_002950",135,2.07,2.6069026537713,"noncoding"
"NR_003697",837,92.71,2.60827091203954,"noncoding"
"NR_026845",828,1.03,2.61074845496582,"noncoding"
"NR_024022",2190,4.8,2.61339968422707,"noncoding"
"NR_026590",3432,33.91,2.61920154138397,"noncoding"
"NR_027928",4948,4.4,2.62057962780533,"noncoding"
"NR_024460",3133,4.8,2.62269889026792,"noncoding"
"NR_027780",4264,10.86,2.62282779580538,"noncoding"
"NR_003069",97,26.8,2.62430168111355,"noncoding"
"NR_001593",616,68.14,2.62886962188357,"noncoding"
"NR_003111",2075,6.37,2.62890332117116,"noncoding"
"NR_024486",2237,31.27,2.63128474307508,"noncoding"
"NR_024485",2400,29.15,2.63136339542733,"noncoding"
"NR_003098",1134,133.54,2.63760197638038,"noncoding"
"NR_027413",3024,2.42,2.63919131376655,"noncoding"
"NR_015449",2270,16.53,2.64365519770508,"noncoding"
"NR_023385",2155,17.41,2.64378567806122,"noncoding"
"NR_023384",2443,15.36,2.64475540274812,"noncoding"
"NR_002944",1354,42.4,2.64677691244015,"noncoding"
"NR_024437",1128,1.95,2.6565101320719,"noncoding"
"NR_024568",3404,34.08,2.65698738526064,"noncoding"
"NR_024121",561,4.45,2.65717231717438,"noncoding"
"NR_002767",914,1.79,2.65743210215869,"noncoding"
"NR_027412",2688,2.79,2.65752419276451,"noncoding"
"NR_024117",2559,1.73,2.66115006709558,"noncoding"
"NR_027026",4245,4.95,2.66187729848896,"noncoding"
"NR_003068",97,16.9,2.66697546935552,"noncoding"
"NR_024435",1260,29.03,2.66711851423825,"noncoding"
"NR_027301",2085,3.14,2.6700515508268,"noncoding"
"NR_027767",768,6.4,2.67141530541296,"noncoding"
"NR_002184",2332,3.84,2.67626519849484,"noncoding"
"NR_026587",3687,9.73,2.67735797786234,"noncoding"
"NR_026586",4231,8.52,2.68562170588859,"noncoding"
"NR_024532",2993,8.54,2.68621573671774,"noncoding"
"NR_024422",2046,1.17,2.68831018385301,"noncoding"
"NR_003579",978,2.46,2.69101097278023,"noncoding"
"NR_002980",136,7.79,2.69353574590777,"noncoding"
"NR_026648",1844,1.56,2.69840441867998,"noncoding"
"NR_024113",3402,5.98,2.69972664954505,"noncoding"
"NR_024548",2925,20.82,2.70129824408468,"noncoding"
