"transcript_id","length","expression","half_life","type","gc_content","mfe","seq_length","mfe_per_nt"
"NM_145167",4322,3.23,3.38983050847458,"coding",0.398692810457516,-1998.77,7038,-0.283996874111964
"NM_145169",717,34.32,3.44827586206897,"coding",0.385285575992256,-288.4,1033,-0.27918683446273
"NM_145173",3391,1.13,5.12820512820513,"coding",0.595618709295441,-1403.1,3378,-0.415364120781528
"NM_145185",3386,33.46,3.44827586206897,"coding",0.625777777777778,-1516.2,3375,-0.449244444444444
"NM_145197",1543,1.68,2.27272727272727,"coding",0.401315789473684,-365.8,1520,-0.240657894736842
"NM_145201",1875,30.52,9.14285714285714,"coding",0.677764565992866,-849.7,1682,-0.505172413793104
"NM_145202",740,4.82,2.22222222222222,"coding",0.623655913978495,-300.9,744,-0.404435483870968
"NM_145204",1485,2.72,2.38095238095238,"coding",0.385351842987075,-1072.34,4178,-0.256663475347056
"NM_145206",4401,13.61,3.07692307692308,"coding",0.450886439865836,-1214.9,4174,-0.291063727839003
"NM_145207",3359,21.31,2.77777777777778,"coding",0.407097092163627,-2605.5,8116,-0.321032528339083
"NM_145214",2715,27.76,2.22222222222222,"coding",0.643173431734317,-1235.9,2710,-0.456051660516605
"NM_145230",2756,2.59,15.6521739130435,"coding",0.61288450377249,-727.6,1723,-0.422286709228091
"NM_145231",695,9.29,2.85714285714286,"coding",0.435267857142857,-1105.5,3136,-0.352519132653061
"NM_145232",1166,9.68,2.56410256410256,"coding",0.682972718720602,-1091.4,2126,-0.513358419567262
"NM_145238",4022,5.01,2.32558139534884,"coding",0.493017350825222,-3339.5,9452,-0.353311468472281
"NM_145243",1928,1.55,9.05263157894737,"coding",0.377216550241806,-459.7,1861,-0.247017732401934
"NM_145245",3752,2.13,5.28,"coding",0.651162790697674,-1779.7,3870,-0.459870801033592
"NM_145249",698,8,3.7037037037037,"coding",0.554112554112554,-276.2,693,-0.398556998556999
"NM_145251",2607,8.95,5.66666666666667,"coding",0.359991776315789,-1222.3,4864,-0.251295230263158
"NM_145253",1383,17.23,3.2258064516129,"coding",0.666666666666667,-563.4,1374,-0.410043668122271
"NM_145254",1068,10.12,2.40963855421687,"coding",0.393396976929197,-1563.22,5028,-0.310902943516309
"NM_145257",5174,6.06,2.29885057471264,"coding",0.400421698294039,-1485.6,5217,-0.284761357101783
"NM_145261",1431,5.66,3.57142857142857,"coding",0.389830508474576,-380.1,1416,-0.268432203389831
"NM_145262",2006,3.7,2.8169014084507,"coding",0.598522817198628,-1675.5,3791,-0.441967818517542
"NM_145265",1437,32.3,2.32558139534884,"coding",0.527738877518044,-3546.5,9283,-0.382042443175698
"NM_145266",977,7.01,10.3157894736842,"coding",0.366260825906866,-2020.9,7967,-0.253658842726246
"NM_145267",526,3.11,2.5,"coding",0.431107354184277,-472.8,1183,-0.399661876584954
"NM_145271",1839,1.41,6.07692307692308,"coding",0.659132007233273,-533.7,1106,-0.48254972875226
"NM_145279",2815,3.84,2.5,"coding",0.542142857142857,-1041.4,2800,-0.371928571428571
"NM_145280",1770,10.02,4,"coding",0.530954879328436,-1823.4,4765,-0.382665267576076
"NM_145283",1472,1.31,2.5,"coding",0.529538904899135,-518.7,1388,-0.373703170028818
"NM_145284",3766,4.81,9.94594594594595,"coding",0.386494252873563,-905,3480,-0.260057471264368
"NM_145287",2001,2.07,2.10526315789474,"coding",0.357396449704142,-1642,6760,-0.242899408284024
"NM_145288",1604,3.3,2.5,"coding",0.674418604651163,-684,1634,-0.418604651162791
"NM_145290",4576,18.07,3.50877192982456,"coding",0.483941446362246,-1520.1,4577,-0.332117107275508
"NM_145291",2885,3.04,2.24719101123596,"coding",0.488565488565489,-953.7,2886,-0.33045738045738
"NM_145294",5541,15.86,3.33333333333333,"coding",0.65,-2604.5,5540,-0.470126353790614
"NM_145295",2772,1.73,2.22222222222222,"coding",0.425615412058509,-813.1,2803,-0.290082054941134
"NM_145296",2176,1.06,4,"coding",0.600730927364093,-978.4,2189,-0.446962083142988
"NM_145301",1528,6.06,2.63157894736842,"coding",0.521145975443383,-492,1466,-0.335607094133697
"NM_145305",2788,10.55,5.5,"coding",0.472676505783805,-803.2,2507,-0.320382927802154
"NM_145306",1129,2.64,5.53846153846154,"coding",0.546132339235788,-403.3,1073,-0.375862068965517
"NM_145309",2130,2.62,9.6,"coding",0.501174260216064,-708.7,2129,-0.332879286049789
"NM_145312",2070,4.28,2.12765957446809,"coding",0.438735177865613,-566.5,2024,-0.279891304347826
"NM_145313",3254,1.42,3.7037037037037,"coding",0.544056771141336,-1307.1,3382,-0.386487285629805
"NM_145315",2262,5.15,2.63157894736842,"coding",0.395602218700475,-1355.1,5048,-0.26844294770206
"NM_145321",6730,7.39,3.07692307692308,"coding",0.40277121713116,-1731.4,6351,-0.272618485277909
"NM_145330",528,13.14,7.55555555555556,"coding",0.401496259351621,-104.1,401,-0.259600997506234
"NM_145333",2912,20.05,5.16666666666667,"coding",0.387539598732841,-1287,4735,-0.271805702217529
"NM_145341",3675,14.04,4,"coding",0.380364656381487,-956.5,3565,-0.268302945301543
"NM_145638",3873,32.74,3.84615384615385,"coding",0.633543782596761,-1576.6,3643,-0.432775185286851
"NM_145647",3503,6.25,2.85714285714286,"coding",0.39850488786659,-870.7,3478,-0.250345025876941
"NM_145648",2807,12.65,4.36363636363636,"coding",0.504907306434024,-988.6,2751,-0.359360232642675
"NM_145655",4691,11.08,2.35294117647059,"coding",0.421190476190476,-1208.6,4200,-0.287761904761905
"NM_145687",7495,13.72,9.23076923076923,"coding",0.463375368929434,-2366.05,7454,-0.317420177086128
"NM_145690",2876,61.95,18.6666666666667,"coding",0.395928956296148,-1358,5011,-0.271003791658352
"NM_145691",1552,8.64,3.84615384615385,"coding",0.562781712813909,-580.6,1553,-0.373857050869285
"NM_145693",5363,13.58,5.33333333333333,"coding",0.469850187265918,-1678.5,5340,-0.314325842696629
"NM_145698",3938,16.93,3.27868852459016,"coding",0.400204970535486,-1094.4,3903,-0.280399692544197
"NM_145702",2448,1.57,2.1978021978022,"coding",0.494681647940075,-2454.9,6675,-0.367775280898876
"NM_145715",2072,1.62,2.10526315789474,"coding",0.431261770244821,-914.4,3186,-0.287005649717514
"NM_145716",2106,44.95,3.03030303030303,"coding",0.551353013530135,-1179,3252,-0.362546125461255
"NM_145725",2567,53.35,3.125,"coding",0.545221624391494,-2992.6,7806,-0.383371765308737
"NM_145753",5491,11.07,3.50877192982456,"coding",0.430423940149626,-1668.7,6015,-0.277423108894431
"NM_145754",3309,3.29,2.89855072463768,"coding",0.676312649164678,-1651.2,3352,-0.492601431980907
"NM_145764",987,28.06,24,"coding",0.36043956043956,-187.9,910,-0.206483516483516
"NM_145796",6618,14.35,3.03030303030303,"coding",0.48320251177394,-2006.9,6370,-0.315054945054945
"NM_145799",4716,7.69,16.5405405405405,"coding",0.473414905450501,-1366.7,4495,-0.3040489432703
"NM_145803",2608,8.17,2.32558139534884,"coding",0.410754575081474,-2378.14,7978,-0.298087239909752
"NM_145804",4149,33.94,2.77777777777778,"coding",0.606931702344546,-2081.7,4905,-0.424403669724771
"NM_145805",1836,4.67,2.08333333333333,"coding",0.613872200983069,-728.7,1831,-0.39797924631349
"NM_145806",1098,28.29,11.1428571428571,"coding",0.605166051660517,-437.8,1084,-0.403874538745387
"NM_145808",3770,50.99,13.0285714285714,"coding",0.392649391856161,-1001.7,3782,-0.26485986250661
"NM_145858",1726,3.69,4.8,"coding",0.390488110137672,-427.7,1598,-0.267647058823529
"NM_145859",1454,18.65,3.125,"coding",0.344415584415584,-444,1925,-0.230649350649351
"NM_145862",1991,12.69,4,"coding",0.455631399317406,-549.6,1758,-0.312627986348123
"NM_145867",680,1.26,2.35294117647059,"coding",0.700374531835206,-395,801,-0.493133583021223
"NM_145869",2731,20.49,12.3636363636364,"coding",0.521789321789322,-2526.4,6930,-0.364559884559885
"NM_145902",1978,173.9,18.6666666666667,"coding",0.61212976022567,-864,2127,-0.406205923836389
"NM_145909",3179,4.91,2.27272727272727,"coding",0.426059654631083,-944,3185,-0.296389324960754
"NM_145911",3271,1.23,2.46913580246914,"coding",0.462595419847328,-1007.6,3275,-0.307664122137405
"NM_145914",2005,9.28,2.56410256410256,"coding",0.506719761075162,-663.1,2009,-0.330064708810353
"NM_146388",2404,36.49,11.2380952380952,"coding",0.615169846440205,-901.5,2149,-0.419497440670079
"NM_147128",3485,3.9,2.98507462686567,"coding",0.495737290811494,-1134.3,3167,-0.358162298705399
"NM_147134",4629,23.74,3.27868852459016,"coding",0.472112676056338,-1065.4,3550,-0.300112676056338
"NM_147148",1436,15.32,21.6,"coding",0.524163568773234,-447.4,1345,-0.332639405204461
"NM_147150",7522,47.77,3.7037037037037,"coding",0.467871750890619,-2409.4,7579,-0.317904736772661
"NM_147156",3767,17.75,2.24719101123596,"coding",0.423459779391983,-1062.5,3717,-0.285848802797955
"NM_147157",1655,126.25,18.9473684210526,"coding",0.589613679544015,-636.3,1579,-0.402976567447752
"NM_147161",3082,2.12,2.5974025974026,"coding",0.598249027237354,-1284.7,3084,-0.416569390402075
"NM_147173",1060,5.91,8.5,"coding",0.510734463276836,-297.7,885,-0.33638418079096
"NM_147175",4441,31.83,4.66666666666667,"coding",0.446004075164139,-1314.2,4417,-0.297532261716097
"NM_147184",1675,9.56,3.63636363636364,"coding",0.560606060606061,-483.4,1254,-0.38548644338118
"NM_147185",12474,3.05,2.94117647058824,"coding",0.381786058464504,-2946.98,12452,-0.236667202055895
"NM_147188",2818,10.37,5,"coding",0.375828896983282,-2972.4,10707,-0.277612776688148
"NM_147189",4368,1.72,2.1978021978022,"coding",0.522077922077922,-1207.9,3465,-0.348600288600289
"NM_147190",2022,14.94,7,"coding",0.47108097327483,-800.9,2507,-0.319465496609493
"NM_147193",2815,7.37,2.56410256410256,"coding",0.622997508009968,-1125.8,2809,-0.400783196867213
"NM_147195",2421,4.66,4,"coding",0.39662553512969,-1014.8,3971,-0.255552757491816
"NM_147202",3641,5.06,3.38983050847458,"coding",0.584863661658319,-1456.3,3594,-0.405203116304953
"NM_147686",2514,34.89,2.46913580246914,"coding",0.461169209669124,-2271.3,5833,-0.389387965026573
"NM_148169",2215,6.05,3.50877192982456,"coding",0.560202205882353,-856.8,2176,-0.39375
"NM_148172",1028,26.38,3.17460317460317,"coding",0.625857002938296,-430.3,1021,-0.421449559255632
"NM_148176",2789,16.19,6.14285714285714,"coding",0.557174887892377,-974.8,2676,-0.364275037369208
"NM_148178",1100,10.43,2.98507462686567,"coding",0.581422018348624,-336,872,-0.385321100917431
"NM_148672",816,1.4,2.5974025974026,"coding",0.401791426743442,-994.8,3126,-0.318234165067178
"NM_148886",2570,3.71,2.06185567010309,"coding",0.585616438356164,-1425.8,3212,-0.443897882938979
"NM_148887",1848,44.18,5.05882352941176,"coding",0.541959935029778,-644.6,1847,-0.34899837574445
"NM_148894",10542,6.07,3.2258064516129,"coding",0.431910665278698,-2899.37,10567,-0.274379672565534
"NM_148899",2609,9.13,2.66666666666667,"coding",0.473049645390071,-370.8,1410,-0.262978723404255
"NM_148912",1632,10.82,3.7037037037037,"coding",0.588152327221439,-549.9,1418,-0.387799717912553
"NM_148920",2921,11.26,6.15384615384615,"coding",0.664019337016575,-1400.2,2896,-0.483494475138122
"NM_148923",844,23.89,16,"coding",0.434540389972145,-1188.7,3231,-0.367904673475704
"NM_148956",1717,17.47,6.07407407407407,"coding",0.562071917808219,-903.7,2336,-0.386857876712329
"NM_148957",4283,6.15,3.33333333333333,"coding",0.429247408742677,-1296.8,4438,-0.292203695358269
"NM_148976",1480,81.64,12.48,"coding",0.451634422948632,-466.3,1499,-0.311074049366244
"NM_152219",2094,1.88,4.45714285714286,"coding",0.629221732745962,-1797.1,4086,-0.439818893783651
"NM_152222",3520,18.89,2.53164556962025,"coding",0.59700176366843,-1470.4,3402,-0.432216343327454
"NM_152227",2154,38.62,3.7037037037037,"coding",0.428775607432111,-593.2,2099,-0.28261076703192
"NM_152230",1829,6.8,2.7027027027027,"coding",0.341375348760873,-1454.1,6093,-0.238650910881339
"NM_152233",3080,13.09,10.2352941176471,"coding",0.400060938452163,-887.8,3282,-0.270505789152955
"NM_152238",1798,10.78,12.5217391304348,"coding",0.416931890515595,-468.7,1571,-0.298345003182686
"NM_152240",2432,5.99,4,"coding",0.384912745747736,-2444.4,9054,-0.269980119284294
"NM_152246",4914,4.51,2.66666666666667,"coding",0.57087975412985,-991.9,2603,-0.381060315021129
"NM_152259",3159,11.91,2.46913580246914,"coding",0.520477312905127,-2392.1,6788,-0.352401296405421
"NM_152260",1839,15.37,2.17391304347826,"coding",0.539957716701903,-872,2365,-0.368710359408034
"NM_152261",3167,20.11,3.03030303030303,"coding",0.366480793060719,-805.1,3228,-0.249411400247831
"NM_152264",2339,19.76,7.5,"coding",0.628755364806867,-1074.4,2330,-0.461115879828326
"NM_152265",2203,16.69,2.98507462686567,"coding",0.372821530994926,-1145,4533,-0.252592102360468
"NM_152266",1130,2.3,4,"coding",0.506268914829226,-801.1,2313,-0.346346735840899
"NM_152267",3240,7.77,3.33333333333333,"coding",0.498742928975487,-1129.6,3182,-0.354996857322439
"NM_152268",2364,8.9,2.04081632653061,"coding",0.540322580645161,-837.4,2356,-0.355432937181664
"NM_152269",2072,9.5,2.40963855421687,"coding",0.47039897039897,-470.2,1554,-0.302574002574003
"NM_152271",3584,1.99,2.38095238095238,"coding",0.471807628524046,-1252.17,3618,-0.346094527363184
"NM_152272",3399,48.27,3.7037037037037,"coding",0.539296187683284,-1296.3,3410,-0.380146627565982
"NM_152274",1257,15.88,7.47826086956522,"coding",0.582601755786113,-504.4,1253,-0.402553870710295
"NM_152277",3015,15.94,2.46913580246914,"coding",0.396921017402945,-826.9,2988,-0.276740294511379
"NM_152279",2992,2.03,2.38095238095238,"coding",0.432628691302243,-1707.5,6197,-0.275536549943521
"NM_152281",2186,9.4,2.17391304347826,"coding",0.367322834645669,-594.7,2540,-0.234133858267717
"NM_152282",3198,2.59,2.8169014084507,"coding",0.432968929804373,-978.2,3476,-0.281415420023015
"NM_152284",1847,5.32,4,"coding",0.450323974082073,-568.97,1852,-0.307219222462203
"NM_152285",1621,22.32,5.2,"coding",0.640745501285347,-691.1,1556,-0.444151670951157
"NM_152286",4581,1.03,2.77777777777778,"coding",0.616739130434783,-1987.5,4600,-0.432065217391304
"NM_152287",3548,13.62,2.66666666666667,"coding",0.582934262080975,-1875.3,4594,-0.408206356116674
"NM_152288",2239,1.67,2.29885057471264,"coding",0.593920145190563,-948.2,2204,-0.43021778584392
"NM_152289",3462,8.22,2.17391304347826,"coding",0.427909030691102,-1291.2,4529,-0.285096047692647
"NM_152292",3711,1.71,2.66666666666667,"coding",0.353784860557769,-917.2,3765,-0.243612217795485
"NM_152295",2850,195,9.18518518518519,"coding",0.42814371257485,-752.2,2672,-0.281511976047904
"NM_152305",3538,3.24,10.3157894736842,"coding",0.405074116305587,-964.9,3508,-0.275057012542759
"NM_152307",1714,43.13,2.94117647058824,"coding",0.646565122785204,-1540.3,3217,-0.478800124339447
"NM_152308",1462,1.45,2.66666666666667,"coding",0.498248072880168,-475.2,1427,-0.333006306937631
"NM_152312",2539,14.52,5.42857142857143,"coding",0.625391849529781,-1099.8,2552,-0.430956112852665
"NM_152316",1770,8.77,2.17391304347826,"coding",0.369574378423936,-607.6,2373,-0.256047197640118
"NM_152318",760,10.92,2.89855072463768,"coding",0.40932664512838,-7064.3,23524,-0.300301819418466
"NM_152319",714,9.04,3.57142857142857,"coding",0.482300884955752,-281.9,904,-0.311836283185841
"NM_152320",2326,9.66,4.32,"coding",0.467567567567568,-2359.3,7400,-0.318824324324324
"NM_152324",736,1.16,3.2258064516129,"coding",0.516304347826087,-240.2,736,-0.326358695652174
"NM_152326",1626,5.04,4.27906976744186,"coding",0.587024608501119,-3230.7,6705,-0.481834451901566
"NM_152330",5050,8.8,2.8169014084507,"coding",0.410804020100502,-1326.9,4776,-0.277826633165829
"NM_152332",4620,2.1,7.07692307692308,"coding",0.357835531419705,-1261.7,5156,-0.244705197827773
"NM_152333",2370,12.54,2.63157894736842,"coding",0.651980418335559,-1082.5,2247,-0.481753449043169
"NM_152334",3300,2.51,2.8169014084507,"coding",0.441539787417409,-1027,3481,-0.29503016374605
"NM_152335",2290,2.27,2.46913580246914,"coding",0.579258010118044,-968.7,2372,-0.408389544688027
"NM_152337",1552,1.61,3.07692307692308,"coding",0.513445903689806,-504,1599,-0.315196998123827
"NM_152339",2366,1.34,2.4390243902439,"coding",0.67953667953668,-1185.9,2331,-0.508751608751609
"NM_152341",2459,10.87,3.84615384615385,"coding",0.639851024208566,-1244,2685,-0.463314711359404
"NM_152342",2236,56.54,2.7027027027027,"coding",0.457576836359321,-2699.3,8427,-0.320315652070725
"NM_152344",2212,17.8,5.53846153846154,"coding",0.450652528548124,-718.2,2452,-0.292903752039152
"NM_152345",2694,13.43,5.88235294117647,"coding",0.662535211267606,-1615.1,3550,-0.454957746478873
"NM_152346",3024,5.93,8.75,"coding",0.585392843969015,-3571.8,8133,-0.43917373662855
"NM_152347",3944,1.78,2.32558139534884,"coding",0.361890320950215,-956.3,3957,-0.241672984584281
"NM_152348",3789,26.46,3.38983050847458,"coding",0.636984502232729,-1748.2,3807,-0.459206724454951
"NM_152351",2139,53.56,2.40963855421687,"coding",0.603886397608371,-1744.2,4014,-0.434529147982063
"NM_152352",1941,20.98,2.8169014084507,"coding",0.406175771971496,-1189.8,4210,-0.282612826603325
"NM_152353",990,2.23,2.17391304347826,"coding",0.619096509240246,-457.8,974,-0.470020533880903
"NM_152360",2501,1.92,2.22222222222222,"coding",0.407643312101911,-683.9,2512,-0.272253184713376
"NM_152362",2209,2.92,3.03030303030303,"coding",0.566823899371069,-1693.1,3816,-0.443684486373166
"NM_152363",2893,17.54,2.8169014084507,"coding",0.591829844699527,-1234.7,2962,-0.416846725185685
"NM_152373",2102,2.01,2.73972602739726,"coding",0.36998514115899,-475.07,2019,-0.23529965329371
"NM_152374",2934,6.51,3.07692307692308,"coding",0.539954337899543,-1050.8,2628,-0.399847792998478
"NM_152379",1486,11.81,2.4390243902439,"coding",0.421678321678322,-368.7,1430,-0.257832167832168
"NM_152383",3122,10.75,2.89855072463768,"coding",0.542186571598336,-1231.9,3366,-0.365983363042187
"NM_152385",2266,4.72,2.53164556962025,"coding",0.355534709193246,-1315.78,5330,-0.246863039399625
"NM_152387",2959,1.62,4,"coding",0.466144947260973,-983.3,2939,-0.334569581490303
"NM_152395",3274,2.11,3.125,"coding",0.484282907662082,-2032.3,6108,-0.332727570399476
"NM_152396",1023,14.52,4.85714285714286,"coding",0.434682964094729,-868.3,2618,-0.331665393430099
"NM_152400",2594,3.9,3.2258064516129,"coding",0.383310719131615,-2506.1,8844,-0.283367254635911
"NM_152405",2677,7.64,2.8169014084507,"coding",0.426890941072999,-2682.7,9096,-0.294931838170624
"NM_152406",4153,5.41,9.29032258064516,"coding",0.496181938911023,-2052,6024,-0.340637450199203
"NM_152407",4105,15.25,2.27272727272727,"coding",0.386069651741293,-1071.1,4020,-0.266442786069652
"NM_152408",1698,5.9,2.7027027027027,"coding",0.395626242544732,-527.9,2012,-0.262375745526839
"NM_152409",4269,3.63,3.33333333333333,"coding",0.346813725490196,-1222.4,4896,-0.249673202614379
"NM_152411",3354,5.43,2.22222222222222,"coding",0.558429417263945,-1267.8,3209,-0.395076347771892
"NM_152415",2020,25.89,3.33333333333333,"coding",0.365567603452091,-1092.24,4519,-0.24169949103784
"NM_152416",1438,10.33,3.84615384615385,"coding",0.443454038997214,-549.2,1795,-0.305961002785515
"NM_152417",2317,5.24,2.85714285714286,"coding",0.346964586846543,-582.6,2372,-0.245615514333895
"NM_152420",2219,20.83,3.63636363636364,"coding",0.359943648743837,-1070.1,4259,-0.251256163418643
"NM_152421",1674,3.28,2.63157894736842,"coding",0.608990670059372,-988.94,2358,-0.419397794741306
"NM_152422",4515,7.78,2.7027027027027,"coding",0.44251968503937,-1332.2,4445,-0.29970753655793
"NM_152424",3707,34.23,2.89855072463768,"coding",0.511954323777804,-3025.3,8407,-0.359854882835732
"NM_152434",2920,3.3,3.17460317460317,"coding",0.393341553637485,-826.4,3244,-0.254747225647349
"NM_152437",5125,25.14,10.5714285714286,"coding",0.437384044526902,-1301.5,4312,-0.301832096474954
"NM_152441",2164,14.71,2.27272727272727,"coding",0.611001187178472,-1123.8,2527,-0.444717055797388
"NM_152444",2538,4.06,3.33333333333333,"coding",0.399150743099788,-761.1,2826,-0.26932059447983
"NM_152445",2304,1,3.33333333333333,"coding",0.485470941883768,-1338.3,3992,-0.335245490981964
"NM_152446",4454,11.33,2.5974025974026,"coding",0.425661031642826,-1239,4614,-0.26853055916775
"NM_152449",2929,1.34,2.29885057471264,"coding",0.539124439848328,-1120.7,2901,-0.386315063771113
"NM_152450",2920,13.88,6.54545454545454,"coding",0.420474262579526,-948.2,3458,-0.274204742625795
"NM_152451",4664,9.74,3.38983050847458,"coding",0.47752808988764,-699,2314,-0.302074330164218
"NM_152455",5607,6.59,2.40963855421687,"coding",0.460577952194078,-1799.9,5606,-0.321066714234748
"NM_152457",1838,3.04,2.08333333333333,"coding",0.395586357833303,-1519.2,5483,-0.277074594200255
"NM_152458",3201,3.55,2.38095238095238,"coding",0.558915211970075,-1333.7,3208,-0.415741895261845
"NM_152463",2304,12.98,3.50877192982456,"coding",0.501716738197425,-766.4,2330,-0.328927038626609
"NM_152464",1466,14.35,3.57142857142857,"coding",0.475665152498378,-986.5,3082,-0.320084360804672
"NM_152465",1263,1.82,2.04081632653061,"coding",0.579375,-626.3,1600,-0.3914375
"NM_152470",5276,4.86,2.22222222222222,"coding",0.534862855678031,-2956.72,7802,-0.378969495001282
"NM_152477",1950,2.32,2.24719101123596,"coding",0.458588104502501,-520,1799,-0.289049471928849
"NM_152482",2131,7.06,3.17460317460317,"coding",0.645563976816763,-1059.1,2243,-0.472180115916184
"NM_152485",1642,6.1,2,"coding",0.446413321947054,-1480.2,4684,-0.31601195559351
"NM_152486",2575,46.77,5.6,"coding",0.6675791943684,-1238.1,2557,-0.48420023464998
"NM_152487",2446,3.58,10.0689655172414,"coding",0.349008082292432,-1651.4,6805,-0.242674504041146
"NM_152490",2022,36.22,5.71428571428571,"coding",0.429963975418521,-1383.2,4719,-0.293112947658402
"NM_152493",3158,10.66,3.125,"coding",0.586444932538437,-1223.3,3187,-0.383840602447443
"NM_152496",2341,17.02,9.83333333333333,"coding",0.543094496365524,-712.7,1926,-0.370041536863967
"NM_152499",1505,3,3.50877192982456,"coding",0.63179347826087,-670.7,1472,-0.455638586956522
"NM_152504",1203,2.31,2.4390243902439,"coding",0.473361910593999,-501.37,1633,-0.307023882424985
"NM_152505",2364,1.09,2.35294117647059,"coding",0.381365969206475,-608.7,2533,-0.240307935254639
"NM_152512",2725,1.66,11.1724137931034,"coding",0.40410447761194,-734.9,2680,-0.274216417910448
"NM_152513",4006,5.39,3.2258064516129,"coding",0.545069721115538,-1512.8,4016,-0.376693227091633
"NM_152515",3220,6.02,2.66666666666667,"coding",0.393394029218717,-1185.64,4723,-0.251035358882067
"NM_152516",725,17.57,2.5974025974026,"coding",0.503597122302158,-219.6,695,-0.315971223021583
"NM_152519",5410,6.31,2.63157894736842,"coding",0.39293182768716,-1236.5,4782,-0.258573818485989
"NM_152520",3154,2.17,3.44827586206897,"coding",0.472754050073638,-1023.2,3395,-0.301384388807069
"NM_152522",1776,2.38,5.48571428571429,"coding",0.380012338062924,-824.9,3242,-0.254441702652684
"NM_152523",1953,10.52,3.33333333333333,"coding",0.406908171861837,-1099,3561,-0.308621173827577
"NM_152524",4214,3.91,2.7027027027027,"coding",0.34368021438142,-982.6,4478,-0.219428316212595
"NM_152527",4307,3.11,3.33333333333333,"coding",0.432676709154114,-1228.1,4315,-0.284611819235226
"NM_152528",1811,2.13,3.125,"coding",0.442522889114954,-583.7,1966,-0.296897253306206
"NM_152531",2820,20.84,3.77358490566038,"coding",0.577745025792189,-1095.3,2714,-0.403574060427413
"NM_152534",2037,4.59,2.56410256410256,"coding",0.389792812829217,-2301.1,8543,-0.269355027507901
"NM_152540",3204,13.94,3.27868852459016,"coding",0.485768500948767,-1005.8,3162,-0.31808981657179
"NM_152542",2103,7.2,2.63157894736842,"coding",0.400221905214773,-2241,6309,-0.355206847360913
"NM_152543",808,4.29,3.50877192982456,"coding",0.384006334125099,-293.4,1263,-0.232304038004751
"NM_152544",1851,14.75,2.77777777777778,"coding",0.554975643702157,-1104.4,2874,-0.384272790535839
"NM_152546",2836,8.09,2.5974025974026,"coding",0.369877408056042,-742.9,2855,-0.260210157618214
"NM_152548",1563,1.23,11.0769230769231,"coding",0.396238651102464,-344.1,1542,-0.223151750972763
"NM_152550",3019,6.23,3.44827586206897,"coding",0.555592543275632,-1070.5,3004,-0.356358189081225
"NM_152551",4173,10.19,8.27586206896552,"coding",0.380929563967417,-1108.9,4174,-0.265668423574509
"NM_152553",1799,16.35,2.22222222222222,"coding",0.33030636580444,-2489.51,10902,-0.228353513116859
"NM_152556",2930,3.16,2.22222222222222,"coding",0.36751269035533,-999.9,3940,-0.253781725888325
"NM_152557",3706,15.07,2.4390243902439,"coding",0.601642710472279,-1664.6,3896,-0.427258726899384
"NM_152558",3032,11.23,5.14285714285714,"coding",0.58611637742453,-2836.2,6857,-0.413621117106606
"NM_152559",958,5.03,2.35294117647059,"coding",0.651843817787419,-417.2,922,-0.452494577006508
"NM_152562",3735,43.46,3.03030303030303,"coding",0.434882386689616,-985.67,3486,-0.282751004016064
"NM_152564",14111,8.91,2.77777777777778,"coding",0.428877310684462,-3976,14011,-0.283777032331739
"NM_152574",2428,2.3,3.07692307692308,"coding",0.375664957926299,-2886.6,10339,-0.279195280007738
"NM_152581",3189,3.63,3.50877192982456,"coding",0.360028687544824,-981,4183,-0.234520678938561
"NM_152586",4773,9.28,3.38983050847458,"coding",0.500966494845361,-2050.6,6208,-0.330315721649485
"NM_152588",4855,6.47,4.66666666666667,"coding",0.446816016934204,-1748.1,5669,-0.308361263009349
"NM_152594",3816,7.1,2.98507462686567,"coding",0.362998624484182,-1912.4,7270,-0.263053645116919
"NM_152600",2173,1.73,3.125,"coding",0.659822039698836,-1368,2922,-0.468172484599589
"NM_152603",2702,2.25,2.12765957446809,"coding",0.368170150348368,-654.6,2727,-0.24004400440044
"NM_152604",1694,3.92,2.22222222222222,"coding",0.394557823129252,-2597.34,6762,-0.384108251996451
"NM_152608",3934,17.09,2.29885057471264,"coding",0.410333584148483,-1180.94,3987,-0.296197642337597
"NM_152609",3608,18.59,3.17460317460317,"coding",0.423834601131266,-1478.4,5127,-0.288355763604447
"NM_152617",2375,20.43,2.53164556962025,"coding",0.444174303347672,-1645.9,5347,-0.307817467738919
"NM_152621",2145,8.95,3.77358490566038,"coding",0.361035203343514,-1540.6,6221,-0.247645073139367
"NM_152622",5220,6.02,2.29885057471264,"coding",0.359892224788299,-1312.1,5196,-0.25252117013087
"NM_152623",2946,9.79,8.13333333333333,"coding",0.466016150740242,-890.9,2972,-0.299764468371467
"NM_152624",8947,3.8,3.50877192982456,"coding",0.371315529179031,-2879.7,10110,-0.284836795252225
"NM_152626",3125,2.53,2.1978021978022,"coding",0.342496050552923,-628.84,3165,-0.198685624012638
"NM_152629",7656,17.93,2.5,"coding",0.469776511174441,-2005.7,6667,-0.3008399580021
"NM_152636",3959,8.43,2.5,"coding",0.382332320635663,-1110.8,4279,-0.259593362935265
"NM_152637",1440,1.34,10.9565217391304,"coding",0.547112462006079,-454.1,1316,-0.345060790273556
"NM_152640",2105,6.37,2.24719101123596,"coding",0.506640432857846,-627.3,2033,-0.30855878012789
"NM_152641",8466,10.83,3.27868852459016,"coding",0.405094207955338,-2264.4,8598,-0.263363572923936
